,College Code,College Name,Branch Code,Year,Branch Name,District,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
103,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",AU,2017,automobile engineering,THIRUVALLUR,110.5,96.5,,,,,,,
104,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CH,2017,chemical engineering,THIRUVALLUR,173.75,164.0,158.75,151.25,,,95.5,,
105,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CS,2017,computer science and engg.,THIRUVALLUR,96.0,,,,,,,,
106,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EC,2017,electronics and comm engg.,THIRUVALLUR,96.25,,,,,,,,
107,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EE,2017,electrical and elec. engg.,THIRUVALLUR,99.75,,,,,,,,
108,1115.0,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",ME,2017,mechanical engineering,THIRUVALLUR,130.0,106.0,,82.0,,,94.5,,
109,1116.0,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CE,2017,civil engineering,THIRUVALLUR,108.75,,,,,,,,
110,1116.0,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CS,2017,computer science and engg.,THIRUVALLUR,146.0,94.5,,81.75,,,107.5,,
111,1116.0,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EC,2017,electronics and comm engg.,THIRUVALLUR,154.5,92.0,147.75,102.25,,,103.25,,
112,1116.0,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EE,2017,electrical and elec. engg.,THIRUVALLUR,113.25,,,,,,,,
113,1116.0,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",ME,2017,mechanical engineering,THIRUVALLUR,104.0,,,92.5,,,,,
114,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",BM,2017,bio medical engineering,THIRUVALLUR,191.0,187.0,189.0,183.25,,,162.75,149.5,
115,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CE,2017,civil engineering,THIRUVALLUR,145.0,122.5,132.75,121.25,,,106.25,,
116,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CS,2017,computer science and engg.,THIRUVALLUR,173.0,169.25,155.75,160.5,,,117.25,167.0,
117,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EC,2017,electronics and comm engg.,THIRUVALLUR,178.75,173.75,170.75,170.0,,,98.0,,
118,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EE,2017,electrical and elec. engg.,THIRUVALLUR,156.5,144.0,143.0,138.5,,,97.5,,
119,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",IT,2017,information technology,THIRUVALLUR,152.25,136.75,119.0,120.25,,,109.0,,
120,1118.0,"VEL TECH MULTI TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,42, AVADI - VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,2017,mechanical engineering,THIRUVALLUR,172.5,165.75,159.25,159.75,,,134.5,104.75,
121,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",AU,2017,automobile engineering,THIRUVALLUR,177.0,169.5,171.25,164.25,,,129.0,,
122,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",CE,2017,civil engineering,THIRUVALLUR,180.5,175.0,173.25,174.5,,,146.75,,
123,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",CS,2017,computer science and engg.,THIRUVALLUR,188.0,186.0,182.75,177.0,,,146.5,152.25,118.5
124,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",EC,2017,electronics and comm engg.,THIRUVALLUR,190.75,188.25,176.75,184.25,,,163.75,95.5,
125,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",EE,2017,electrical and elec. engg.,THIRUVALLUR,186.25,183.5,178.0,178.25,,,152.0,,
126,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",EI,2017,electronics and instru engg.,THIRUVALLUR,180.0,176.5,174.25,169.5,,,121.75,,
127,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",IT,2017,information technology,THIRUVALLUR,184.75,182.0,179.75,173.25,,,129.75,,
128,1120.0,"VELAMMAL ENGINEERING COLLEGE,VELAMMAL NEWGEN PARK, AMBATTUR- RED HILLS ROAD,THIRUVALLUR DIST, PIN - 600066.",ME,2017,mechanical engineering,THIRUVALLUR,186.5,183.5,182.75,178.5,,,155.25,,110.0
129,1121.0,"SRI VENKATESWARA INSTITUTE OF SCIENCE AND TECHNOLOGY,THIRUPACHUR (POST) , KOLUNDHALUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CS,2017,computer science and engg.,THIRUVALLUR,111.0,93.5,,90.5,,,105.25,,
130,1121.0,"SRI VENKATESWARA INSTITUTE OF SCIENCE AND TECHNOLOGY,THIRUPACHUR (POST) , KOLUNDHALUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EC,2017,electronics and comm engg.,THIRUVALLUR,99.75,,,,,,,,
131,1121.0,"SRI VENKATESWARA INSTITUTE OF SCIENCE AND TECHNOLOGY,THIRUPACHUR (POST) , KOLUNDHALUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EE,2017,electrical and elec. engg.,THIRUVALLUR,167.25,,,,,,,,
132,1121.0,"SRI VENKATESWARA INSTITUTE OF SCIENCE AND TECHNOLOGY,THIRUPACHUR (POST) , KOLUNDHALUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",ME,2017,mechanical engineering,THIRUVALLUR,92.75,,,,,,,,
133,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",BT,2017,bio-technology,THIRUVALLUR,187.25,183.25,181.5,180.75,,,162.5,170.25,
134,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CE,2017,civil engineering,THIRUVALLUR,101.0,96.75,,93.25,,,,,
135,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CH,2017,chemical engineering,THIRUVALLUR,186.5,185.25,179.75,184.75,,,148.75,,
136,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CS,2017,computer science and engg.,THIRUVALLUR,166.75,162.0,157.5,153.0,,,105.75,,
137,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EC,2017,electronics and comm engg.,THIRUVALLUR,172.0,165.25,161.0,160.0,,,84.0,,
138,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EE,2017,electrical and elec. engg.,THIRUVALLUR,169.0,157.5,142.75,149.25,,,111.75,,
139,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",IT,2017,information technology,THIRUVALLUR,165.5,158.75,162.75,151.25,,,134.75,,
140,1122.0,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,2017,mechanical engineering,THIRUVALLUR,162.75,156.5,143.5,152.25,,,119.5,,
141,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",AE,2017,aeronautical engineering,THIRUVALLUR,143.0,,,,,,,,
142,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",CE,2017,civil engineering,THIRUVALLUR,92.5,,,,,,,,
143,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",CS,2017,computer science and engg.,THIRUVALLUR,102.5,101.0,86.75,87.5,,,,,
144,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EC,2017,electronics and comm engg.,THIRUVALLUR,100.5,,,,,,,,
145,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EE,2017,electrical and elec. engg.,THIRUVALLUR,97.75,,,,,,,,
146,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",IT,2017,information technology,THIRUVALLUR,90.0,,,,,,,,
147,1123.0,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",ME,2017,mechanical engineering,THIRUVALLUR,91.25,,87.75,,,,,,
148,1124.0,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",ME,2017,mechanical engineering,THIRUVALLUR,102.25,,,,,,,,
149,1124.0,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",MR,2017,marine engineering,THIRUVALLUR,174.0,155.25,136.5,162.0,,,161.25,,
150,1125.0,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",AE,2017,aeronautical engineering,THIRUVALLUR,100.0,,,,,,,,
151,1125.0,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",CS,2017,computer science and engg.,THIRUVALLUR,148.75,,,,,,,,
152,1125.0,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",EC,2017,electronics and comm engg.,THIRUVALLUR,131.0,,,,,,,,
153,1125.0,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",EE,2017,electrical and elec. engg.,THIRUVALLUR,185.5,,,,,,,,
154,1126.0,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CE,2017,civil engineering,THIRUVALLUR,97.25,,,,,,,,
155,1126.0,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CS,2017,computer science and engg.,THIRUVALLUR,153.0,89.75,122.5,113.75,,,121.0,,
156,1126.0,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EC,2017,electronics and comm engg.,THIRUVALLUR,100.75,,,,,,,,
157,1126.0,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EE,2017,electrical and elec. engg.,THIRUVALLUR,88.25,,,,,,,,
158,1126.0,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",ME,2017,mechanical engineering,THIRUVALLUR,83.25,,,,,,,,
159,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",AE,2017,aeronautical engineering,THIRUVALLUR,92.0,,,,,,,,
160,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",BT,2017,bio-technology,THIRUVALLUR,170.0,148.25,109.75,129.75,,,148.0,,
161,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CE,2017,civil engineering,THIRUVALLUR,79.0,,,,,,,,
162,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CH,2017,chemical engineering,THIRUVALLUR,167.5,139.75,159.25,139.5,,,108.75,,
163,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CS,2017,computer science and engg.,THIRUVALLUR,138.5,108.0,122.5,98.25,,,,,85.0
164,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EC,2017,electronics and comm engg.,THIRUVALLUR,79.0,,,,,,,,
165,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EE,2017,electrical and elec. engg.,THIRUVALLUR,98.75,,,,,,,,
166,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",IT,2017,information technology,THIRUVALLUR,119.5,94.25,,,,,95.5,,
167,1127.0,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",ME,2017,mechanical engineering,THIRUVALLUR,114.5,89.75,,86.0,,,106.5,,
168,1128.0,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",CS,2017,computer science and engg.,THIRUVALLUR,187.5,184.75,169.0,176.0,,,140.75,,
169,1128.0,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EC,2017,electronics and comm engg.,THIRUVALLUR,187.25,184.75,169.0,179.75,,,145.25,,
170,1128.0,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EE,2017,electrical and elec. engg.,THIRUVALLUR,185.75,184.5,174.0,174.75,,,152.0,,
171,1128.0,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",ME,2017,mechanical engineering,THIRUVALLUR,186.0,183.75,181.5,176.5,,,155.0,86.25,163.5
172,1131.0,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CE,2017,civil engineering,THIRUVALLUR,131.0,112.0,,93.25,,,103.75,,
173,1131.0,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EC,2017,electronics and comm engg.,THIRUVALLUR,173.0,160.5,141.75,154.0,,,86.25,,
174,1131.0,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EE,2017,electrical and elec. engg.,THIRUVALLUR,150.5,135.25,99.25,127.25,,,,,
175,1131.0,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,2017,mechanical engineering,THIRUVALLUR,159.75,154.5,143.25,147.5,,,117.75,,
176,1133.0,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CE,2017,civil engineering,KANCHEEPURAM,130.5,,,,,,,,
177,1133.0,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CS,2017,computer science and engg.,KANCHEEPURAM,83.25,,,,,,,,
178,1133.0,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EC,2017,electronics and comm engg.,KANCHEEPURAM,101.75,,,,,,,,
179,1133.0,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EE,2017,electrical and elec. engg.,KANCHEEPURAM,87.0,,,,,,,,
180,1133.0,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",ME,2017,mechanical engineering,KANCHEEPURAM,82.75,,,,,,,,
181,1137.0,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CE,2017,civil engineering,VELLORE,121.0,,,,,,,,
182,1137.0,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CS,2017,computer science and engg.,VELLORE,155.25,103.25,106.25,102.25,,,,,
183,1137.0,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EC,2017,electronics and comm engg.,VELLORE,168.0,126.5,164.5,122.0,,,,,
184,1137.0,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EE,2017,electrical and elec. engg.,VELLORE,150.25,127.0,,111.0,,,,,
185,1137.0,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",ME,2017,mechanical engineering,VELLORE,157.0,92.25,,83.75,,,117.25,,
186,1140.0,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",CS,2017,computer science and engg.,KANCHEEPURAM,172.75,169.25,158.25,156.0,,,105.25,,
187,1140.0,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EC,2017,electronics and comm engg.,KANCHEEPURAM,166.75,157.25,146.5,138.0,,,121.5,,
188,1140.0,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EE,2017,electrical and elec. engg.,KANCHEEPURAM,161.75,153.5,,145.25,,,135.75,,95.25
189,1140.0,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",IT,2017,information technology,KANCHEEPURAM,161.75,154.75,,137.25,,,91.0,,
190,1140.0,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",ME,2017,mechanical engineering,KANCHEEPURAM,165.25,154.5,119.25,152.75,,,79.0,,
191,1141.0,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CE,2017,civil engineering,THIRUVALLUR,155.0,,,,,,,,
192,1141.0,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CS,2017,computer science and engg.,THIRUVALLUR,91.75,,,,,,,,
193,1141.0,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",EC,2017,electronics and comm engg.,THIRUVALLUR,103.0,,,,,,,,
194,1141.0,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",EE,2017,electrical and elec. engg.,THIRUVALLUR,119.5,,,,,,,,
195,1141.0,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",ME,2017,mechanical engineering,THIRUVALLUR,89.25,,,,,,,,
196,1143.0,"KUMARAN INSTITUTE OF TECHNOLOGY,NEAR NANDIAMBAKKAM RAILWAY STATION, NANDIABAKKAM,THIRUVALLUR DIST, PIN - 600120.",CS,2017,computer science and engg.,THIRUVALLUR,154.0,,,,,,,,
197,1143.0,"KUMARAN INSTITUTE OF TECHNOLOGY,NEAR NANDIAMBAKKAM RAILWAY STATION, NANDIABAKKAM,THIRUVALLUR DIST, PIN - 600120.",EE,2017,electrical and elec. engg.,THIRUVALLUR,159.75,,,,,,,,
198,1143.0,"KUMARAN INSTITUTE OF TECHNOLOGY,NEAR NANDIAMBAKKAM RAILWAY STATION, NANDIABAKKAM,THIRUVALLUR DIST, PIN - 600120.",ME,2017,mechanical engineering,THIRUVALLUR,101.25,,,,,,,,
199,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CE,2017,civil engineering,KANCHEEPURAM,174.75,173.0,174.0,166.25,,,145.75,,
200,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CS,2017,computer science and engg.,KANCHEEPURAM,188.0,185.0,181.25,178.5,,,141.25,113.5,
201,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EC,2017,electronics and comm engg.,KANCHEEPURAM,189.75,186.75,175.75,180.0,,,164.5,,
202,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EE,2017,electrical and elec. engg.,KANCHEEPURAM,183.0,179.25,173.0,170.5,,,142.0,142.25,
203,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IT,2017,information technology,KANCHEEPURAM,183.5,181.25,167.75,173.5,,,137.5,156.0,
204,1149.0,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",ME,2017,mechanical engineering,KANCHEEPURAM,183.0,179.0,176.5,172.5,,,144.75,,136.25
205,1150.0,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",CE,2017,civil engineering,THIRUVALLUR,103.25,,,,,,,,
206,1150.0,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",EC,2017,electronics and comm engg.,THIRUVALLUR,101.0,,,,,,,,
207,1150.0,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,2017,mechanical engineering,THIRUVALLUR,85.25,,,,,,,,
